,Manufacturer,Model,Car_Name,Variant,Body_Type,Fuel_Type,Gear_Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel_tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,On_road_price
316,Bmw,7-Series,Bmw 7-Series,730Ld Design Pure Excellence Signature,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,17.66,261.37,620,78.0,1479.0,5120.0,2169.0,4,4,3210.0,8,13384800
317,Bmw,7-Series,Bmw 7-Series,730Ld M Sport,Sedan,Diesel,Automatic,AWD (All Wheel Drive),2993,6,17.66,261.37,620,78.0,1479.0,5120.0,2169.0,4,4,3210.0,8,13699140
318,Bmw,7-Series,Bmw 7-Series,740Li Design Pure Excellence Signature,Sedan,Petrol,Automatic,AWD (All Wheel Drive),2998,6,11.86,335.35,450,78.0,1479.0,5120.0,2169.0,4,4,3210.0,8,13699140
320,Bmw,7-Series,Bmw 7-Series,M760Li Xdrive,Sedan,Petrol,Automatic,AWD (All Wheel Drive),6592,12,7.96,600.67,850,78.0,1481.0,5219.0,2142.0,4,4,3110.0,8,24589500
325,Maserati,Levante,Maserati Levante,Diesel,SUV,Diesel,Automatic,AWD (All Wheel Drive),2987,6,7.9,271.24,600,80.0,1679.0,5003.0,2158.0,4,4,3004.0,6,14715222
326,Maserati,Levante,Maserati Levante,Gransport,SUV,Diesel,Automatic,AWD (All Wheel Drive),2979,6,7.9,345.21,500,80.0,1679.0,5003.0,2158.0,5,4,3004.0,6,15071866
327,Maserati,Levante,Maserati Levante,Granlusson,SUV,Diesel,Automatic,AWD (All Wheel Drive),2979,6,7.9,424.12,580,80.0,1679.0,5003.0,2158.0,5,4,3004.0,6,15598766
331,Maserati,Granturismo,Maserati Granturismo,Sport,Coupe,Petrol,Automatic,RWD (Rear Wheel Drive),4691,8,10.0,453.71,520,86.0,1353.0,4881.0,1915.0,2,4,2942.0,6,17470793
332,Maserati,Quattroporte,Maserati Quattroporte,Granlusso,Sports,Diesel,Automatic,RWD (Rear Wheel Drive),2987,6,7.9,271.24,600,70.0,1481.0,5262.0,1948.0,4,4,3171.0,6,18150600
336,Porsche,Panamera,Porsche Panamera,Turbo,Sedan,Petrol,Automatic,AWD (All Wheel Drive),3996,8,10.63,542.48,770,90.0,1427.0,5049.0,1937.0,4,4,2950.0,6,21560682
337,Porsche,Panamera,Porsche Panamera,Turbo Executive,Sedan,Petrol,Automatic,AWD (All Wheel Drive),3996,8,10.63,542.48,770,90.0,1432.0,5199.0,1937.0,4,4,3100.0,6,22929582
338,Porsche,Panamera,Porsche Panamera,Turbo Sport Turismo,Sedan,Petrol,Automatic,AWD (All Wheel Drive),3996,8,10.63,542.48,770,90.0,1432.0,5049.0,1937.0,4,4,2950.0,6,22051458
341,Audi,R8,Audi R8,V10 Plus,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5204,10,6.71,601.66,560,75.0,1252.0,4440.0,2029.0,2,2,2650.0,8,27626430
342,Lamborghini,Urus,Lamborghini Urus,V8,SUV,Petrol,Automatic,AWD (All Wheel Drive),3996,8,7.8,641.11,850,75.0,1638.0,5112.0,2181.0,5,5,3003.0,8,30420000
343,Bentley,Continental Gt,Bentley Continental Gt,Coupe,Coupe,Petrol,Automatic,AWD (All Wheel Drive),5998,12,8.6,581.93,720,90.0,1401.0,4807.0,2226.0,2,4,2746.0,6,34264133
344,Ferrari,Portofino,Ferrari Portofino,V8 Convertible,Convertible,Petrol,Automatic,AWD (All Wheel Drive),3855,8,9.0,552.34,755,92.0,1320.0,4569.0,1910.0,2,2,2669.0,4,35490000
345,Bentley,Bentayga,Bentley Bentayga,W12,SUV,Petrol,Automatic,AWD (All Wheel Drive),5950,12,19.0,599.68,900,85.0,1742.0,5141.0,1998.0,5,5,2992.0,6,46584738
346,Bentley,Bentayga,Bentley Bentayga,V8,SUV,Petrol,Automatic,AWD (All Wheel Drive),3996,12,8.77,542.48,770,85.0,1742.0,5140.0,1998.0,5,5,2995.0,6,38067657
348,Ferrari,458 Speciale,Ferrari 458 Speciale,Coupe,Coupe,Petrol,Automatic,AWD (All Wheel Drive),4497,8,9.0,596.72,540,86.0,1203.0,4571.0,1951.0,2,2,2650.0,5,43126941
352,Bentley,Mulsanne,Bentley Mulsanne,Sedan,Sedan,Petrol,Automatic,RWD (Rear Wheel Drive),6752,8,9.5,505.0,1020,90.0,1521.0,5575.0,2208.0,4,4,3266.0,6,53307292
359,Maruti Suzuki,Alto,Maruti Suzuki Alto,Std,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,0,298927
360,Maruti Suzuki,Alto,Maruti Suzuki Alto,Std (O),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,2,304098
361,Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,46.36,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,0,357840
362,Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi (O),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,1,362200
363,Maruti Suzuki,Alto,Maruti Suzuki Alto,Vxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,2,381365
364,Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi Cng (Cng +,Hatchback,CNG + Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,46.36,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,0,411247
365,Maruti Suzuki,Alto,Maruti Suzuki Alto,Lxi (O) Cng (Cng +,Hatchback,CNG + Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,1,414918
366,Maruti Suzuki,Alto,Maruti Suzuki Alto,Vxi Plus,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),796,3,22.05,47.34,69,35.0,1475.0,3445.0,1490.0,5,5,2360.0,2,395054
367,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Std,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,1,375687
368,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Std (O),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,2,381771
369,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Lxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,1,414726
370,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Lxi (O),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.4,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,2,420810
371,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,1,438555
372,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi (O),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,2,444639
373,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi Ags,Hatchback,Petrol,AMT,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,1,482157
374,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi+,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,2,462384
375,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi (O) Ags,Hatchback,Petrol,AMT,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,2,488241
376,Maruti Suzuki,S-Presso,Maruti Suzuki S-Presso,Vxi+ Ags,Hatchback,Petrol,AMT,FWD (Front Wheel Drive),998,3,21.7,66.08,90,27.0,1549.0,3565.0,1520.0,5,5,2380.0,2,505986
377,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Lxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,0,432257
378,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,0,471649
379,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi At,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,0,515251
380,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,1,497796
381,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi (Opt),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,2,538716
383,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi Ags,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,1,541398
384,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Lxi Mt (O),Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,2,440744
385,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi (O) Mt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,2,478868
386,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Vxi (O) Ags,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,2,522470
387,Maruti Suzuki,Celerio,Maruti Suzuki Celerio,Zxi (O) Ags,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),998,3,23.1,67.07,90,35.0,1560.0,3600.0,1600.0,5,5,2425.0,2,550884
390,Hyundai,Grand I10 Prime,Hyundai Grand I10 Prime,Era T Vtvt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43.0,1520.0,3765.0,1660.0,5,5,2425.0,1,466814
391,Hyundai,Grand I10 Prime,Hyundai Grand I10 Prime,Era T+ Vtvt,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,19.77,81.86,114,43.0,1520.0,3765.0,1660.0,5,5,2425.0,1,484196
394,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 6Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,0,495028
395,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2+ 6Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,539634
396,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 6Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,0,599069
397,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2+ D 6Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,627912
398,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ D 6Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,676614
399,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ 6Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,587760
400,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ 6Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,639980
401,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ D 6Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,765111
402,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 6Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,703259
403,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 D 6Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,798326
404,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 6 Str Dual Tone,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,710859
405,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 D 6 Str Dual Tone,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,2,805927
406,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ 5Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,5,2385.0,2,581275
407,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ 5Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,5,2385.0,2,639982
408,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 5Str,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,5,2385.0,2,696795
409,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K4+ D 5Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,5,2385.0,2,670083
410,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K6+ D 5Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,5,2385.0,2,758601
411,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K8 D 5Str,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,5,2385.0,2,791816
412,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 5Str Taxi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,5,2385.0,0,557857
413,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 D 6Str Taxi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1198,3,25.32,75.95,190,35.0,1655.0,3700.0,1735.0,5,6,2385.0,0,567577
414,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 5Str Cng Taxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,5,2385.0,0,531652
415,Mahindra,Kuv100 Nxt,Mahindra Kuv100 Nxt,K2 6Str Cng Taxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1198,3,18.15,80.88,115,35.0,1655.0,3700.0,1735.0,5,6,2385.0,0,550513
416,Maruti Suzuki,Swift,Maruti Suzuki Swift,Lxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,526266
417,Maruti Suzuki,Swift,Maruti Suzuki Swift,Vxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,627666
418,Maruti Suzuki,Swift,Maruti Suzuki Swift,Vxi Amt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,675324
419,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,687492
420,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Amt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,735150
421,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Plus,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,768612
422,Maruti Suzuki,Swift,Maruti Suzuki Swift,Ldi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2430.0,2,607386
423,Maruti Suzuki,Swift,Maruti Suzuki Swift,Vdi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,707772
424,Maruti Suzuki,Swift,Maruti Suzuki Swift,Vdi Amt,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,755430
425,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,767598
426,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Amt,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,815256
427,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Plus,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,849732
428,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zxi Plus Amt,Hatchback,Petrol,Automatic,FWD (Front Wheel Drive),1197,4,20.4,81.86,113,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,813228
429,Maruti Suzuki,Swift,Maruti Suzuki Swift,Zdi Plus Amt,Hatchback,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,25.2,73.97,190,37.0,1530.0,3840.0,1735.0,5,5,2450.0,2,896376
430,Tata,Altroz,Tata Altroz,Xe Petrol,Hatchback,Petrol,Manual,FWD (Front Wheel Drive),1199,3,18.0,84.82,113,37.0,1523.0,3990.0,1755.0,5,5,2501.0,2,536406
435,Tata,Altroz,Tata Altroz,Xe Diesel,Hatchback,Diesel,Manual,FWD (Front Wheel Drive),1497,4,25.0,88.77,200,37.0,1523.0,3990.0,1755.0,5,5,2501.0,2,708786
451,Tata,Tigor,Tata Tigor,Revotron Xe,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,0,583050
452,Tata,Tigor,Tata Tigor,Revotron Xm,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,0,618540
453,Tata,Tigor,Tata Tigor,Revotron Xz,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,659100
454,Tata,Tigor,Tata Tigor,Revotron Xz Plus,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,708786
455,Tata,Tigor,Tata Tigor,Revotron Xma,Sedan,Petrol,AMT,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,669240
456,Tata,Tigor,Tata Tigor,Revotron Xza Plus,Sedan,Petrol,AMT,FWD (Front Wheel Drive),1199,3,23.0,84.82,113,35.0,1537.0,3992.0,1677.0,4,5,2450.0,2,759486
457,Tata,Zest,Tata Zest,Xe Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,590439
458,Tata,Zest,Tata Zest,Xe Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,23.0,73.97,190,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,712787
459,Tata,Zest,Tata Zest,Xm Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,663080
460,Tata,Zest,Tata Zest,Xms Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,682057
461,Tata,Zest,Tata Zest,Xt Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1193,4,17.6,88.77,140,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,742729
462,Tata,Zest,Tata Zest,Xm Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,23.0,73.97,190,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,778059
463,Tata,Zest,Tata Zest,Xms Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.65,73.97,190,44.0,1570.0,3995.0,1706.0,5,5,2470.0,2,805012
464,Tata,Zest,Tata Zest,Xt Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,23.0,88.77,200,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,867337
465,Tata,Zest,Tata Zest,Xma Diesel,Sedan,Diesel,AMT,FWD (Front Wheel Drive),1248,4,23.0,73.97,190,44.0,1570.0,3995.0,1706.0,4,5,2470.0,0,848028
466,Tata,Zest,Tata Zest,Xta Diesel,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1248,4,23.0,88.77,200,44.0,1570.0,3995.0,1706.0,4,5,2470.0,2,1002846
467,Tata,Zest,Tata Zest,Zest Premio Edition,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1248,4,20.65,73.97,190,44.0,1570.0,3995.0,1706.0,5,5,2470.0,2,799840
468,Honda,Amaze,Honda Amaze,S Cvt Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1199,4,19.0,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,773682
469,Honda,Amaze,Honda Amaze,E Mt Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1498.0,3995.0,1695.0,4,5,2470.0,2,714870
470,Honda,Amaze,Honda Amaze,E Mt Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1498.0,3995.0,1695.0,4,5,2470.0,2,601302
471,Honda,Amaze,Honda Amaze,S Cvt Diesel,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,877110
472,Honda,Amaze,Honda Amaze,V Cvt Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1199,4,19.0,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,834522
473,Honda,Amaze,Honda Amaze,V Cvt Diesel,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,23.8,78.91,160,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,937950
474,Honda,Amaze,Honda Amaze,S Mt Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,795990
475,Honda,Amaze,Honda Amaze,Vx Mt Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,905502
476,Honda,Amaze,Honda Amaze,V Mt Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,856830
477,Honda,Amaze,Honda Amaze,Vx Mt Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,791934
478,Honda,Amaze,Honda Amaze,V Mt Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,743262
479,Honda,Amaze,Honda Amaze,S Mt Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1198,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,682422
480,Honda,Amaze,Honda Amaze,Exclusive Edition Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,918684
481,Honda,Amaze,Honda Amaze,Exclusive Edition Petrol,Sedan,Petrol,Manual,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,805116
482,Honda,Amaze,Honda Amaze,Vx Cvt Diesel,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,979524
483,Honda,Amaze,Honda Amaze,Vx Cvt Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,876096
484,Honda,Amaze,Honda Amaze,Ace Edition Cvt Diesel,Sedan,Diesel,Automatic,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,993010
485,Honda,Amaze,Honda Amaze,Ace Edition Cvt Petrol,Sedan,Petrol,Automatic,FWD (Front Wheel Drive),1199,4,19.5,88.77,110,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,889582
486,Honda,Amaze,Honda Amaze,Ace Edition Mt Diesel,Sedan,Diesel,Manual,FWD (Front Wheel Drive),1498,4,27.4,98.63,200,35.0,1501.0,3995.0,1695.0,4,5,2470.0,2,918988
